order_id,customer_id,customer_name,product,quantity,order_date,store_location,unit_price,total_price
10372,1328,Emma Smith,Headphones,3,2024-11-11,Vancouver,120,360
10373,254,Daniel Miller,Smartphone,2,2024-01-01,Ottawa,600,1200
10374,1676,Daniel Davis,Mouse,1,2024-03-02,Calgary,30,30
10375,453,John Smith,Smartphone,4,2024-12-08,Montreal,600,2400
10376,1061,Linda Jones,External Hard Drive,4,2025-08-23,Ottawa,95,380
10377,1184,Daniel Johnson,Smartphone,3,2024-01-18,Vancouver,600,1800
10378,1015,Sophia Jones,Laptop,2,2025-09-11,Ottawa,850,1700
10379,9,Mary Taylor,Keyboard,2,2025-10-08,Montreal,45,90
10380,1257,Linda Taylor,Smartphone,2,2025-01-05,Toronto,600,1200
10381,1123,Sophia Williams,External Hard Drive,2,2025-08-01,Toronto,95,190
10382,1683,Mary Jones,Bluetooth Speaker,2,2025-08-27,Montreal,150,300
10383,816,Mary Johnson,Bluetooth Speaker,1,2025-10-11,Calgary,150,150
10384,208,Linda Taylor,Headphones,1,2025-12-01,Ottawa,120,120
10385,1155,Daniel Williams,Headphones,1,2025-07-24,Montreal,120,120
10386,404,Linda Davis,Headphones,4,2025-11-29,Toronto,120,480
10387,152,Linda Garcia,Monitor,1,2024-08-22,Vancouver,300,300
10388,54,Sarah Smith,Smartwatch,2,2024-03-09,Montreal,200,400
10389,1144,James Brown,Headphones,2,2025-03-22,Montreal,120,240
10390,1697,Linda Johnson,Smartphone,4,2025-09-01,Montreal,600,2400
10391,1944,Daniel Smith,Headphones,4,2024-01-08,Toronto,120,480
10392,628,Linda Miller,Smartwatch,3,2025-04-06,Toronto,200,600
10393,587,David Jones,Monitor,4,2024-11-06,Montreal,300,1200
10394,1649,John Taylor,Smartwatch,3,2024-05-13,Montreal,200,600
10395,1992,David Johnson,Mouse,1,2025-01-19,Calgary,30,30
10396,1444,James Brown,Headphones,2,2024-02-25,Vancouver,120,240
10397,1446,Sarah Brown,Headphones,3,2024-12-25,Ottawa,120,360
10398,104,Alex Williams,Headphones,3,2024-04-23,Ottawa,120,360
10399,1876,David Smith,Mouse,3,2024-03-28,Ottawa,30,90
10400,254,Sarah Garcia,Smartwatch,4,2024-05-17,Toronto,200,800
10401,1251,Emma Davis,Laptop,4,2024-04-17,Toronto,850,3400
10402,1136,Daniel Jones,Smartphone,4,2025-05-14,Calgary,600,2400
10403,510,Emma Williams,External Hard Drive,3,2025-06-18,Toronto,95,285
10404,1497,Sophia Wilson,Smartphone,1,2024-05-23,Montreal,600,600
10405,99,James Davis,Headphones,2,2025-10-17,Vancouver,120,240
10406,153,David Williams,Monitor,4,2024-02-25,Vancouver,300,1200
10407,1885,Emma Smith,Mouse,1,2025-09-11,Vancouver,30,30
10408,914,Emma Taylor,Laptop,4,2024-01-06,Vancouver,850,3400
10409,1920,James Smith,Printer,4,2025-06-25,Ottawa,180,720
10410,878,John Jones,Laptop,3,2025-03-22,Ottawa,850,2550
10411,338,Daniel Miller,External Hard Drive,3,2025-01-19,Montreal,95,285
10412,1730,Alex Brown,Smartphone,4,2024-11-02,Calgary,600,2400
10413,822,James Miller,Headphones,2,2025-09-30,Toronto,120,240
10414,1187,Daniel Miller,Keyboard,4,2024-10-28,Toronto,45,180
10415,1744,David Taylor,Printer,2,2025-09-24,Ottawa,180,360
10416,957,James Smith,Headphones,1,2025-02-08,Vancouver,120,120
10417,1705,James Brown,Mouse,4,2025-09-02,Montreal,30,120
10418,161,Daniel Miller,Printer,2,2025-11-08,Calgary,180,360
10419,1604,Daniel Jones,External Hard Drive,1,2025-07-15,Ottawa,95,95
10420,801,James Williams,Keyboard,1,2025-05-24,Montreal,45,45
10421,398,James Smith,Smartwatch,3,2024-03-13,Montreal,200,600
10422,1301,James Garcia,Smartwatch,1,2025-07-17,Ottawa,200,200
10423,816,David Johnson,Smartwatch,3,2024-09-21,Montreal,200,600
10424,1940,David Miller,Monitor,1,2024-08-14,Vancouver,300,300
10425,1528,Mary Miller,Smartwatch,1,2024-07-11,Montreal,200,200
10426,1920,Linda Smith,Bluetooth Speaker,2,2025-01-08,Calgary,150,300
10427,1416,John Taylor,Printer,2,2024-01-10,Montreal,180,360
10428,1159,Alex Taylor,Keyboard,3,2024-10-28,Toronto,45,135
10429,1219,Emma Brown,Mouse,4,2024-12-24,Montreal,30,120
10430,401,Sarah Johnson,Bluetooth Speaker,2,2024-02-21,Ottawa,150,300
10431,640,Daniel Taylor,Bluetooth Speaker,1,2024-04-08,Toronto,150,150
10432,1057,James Davis,Keyboard,3,2025-08-15,Ottawa,45,135
10433,688,Linda Brown,Mouse,3,2024-01-13,Calgary,30,90
10434,460,Linda Garcia,Printer,3,2025-01-24,Vancouver,180,540
10435,955,Sophia Wilson,Smartphone,1,2024-12-22,Calgary,600,600
10436,1907,John Smith,Headphones,2,2025-10-01,Toronto,120,240
10437,470,Alex Brown,Smartphone,4,2024-01-11,Vancouver,600,2400
10438,1399,Emma Garcia,External Hard Drive,3,2024-03-21,Montreal,95,285
10439,1046,Emma Smith,Keyboard,1,2024-09-17,Toronto,45,45
10440,750,Mary Johnson,Smartphone,2,2024-01-06,Vancouver,600,1200
10441,1694,Alex Miller,Smartphone,2,2025-04-02,Ottawa,600,1200
10442,38,John Johnson,Smartphone,4,2025-01-07,Vancouver,600,2400
10443,230,John Jones,Smartwatch,3,2025-04-25,Ottawa,200,600
10444,1389,James Garcia,Laptop,1,2024-08-09,Ottawa,850,850
10445,563,Emma Smith,Smartphone,2,2024-03-21,Vancouver,600,1200
10446,438,James Jones,Headphones,1,2025-05-29,Calgary,120,120
10447,1800,Emma Smith,Keyboard,2,2024-02-29,Calgary,45,90
10448,1307,Alex Davis,External Hard Drive,3,2024-08-08,Ottawa,95,285
10449,27,Emma Smith,Laptop,3,2024-12-14,Toronto,850,2550
10450,226,James Jones,Monitor,4,2025-07-14,Vancouver,300,1200
10451,1301,John Smith,Headphones,2,2024-08-15,Toronto,120,240
10452,798,John Wilson,Headphones,1,2024-10-16,Calgary,120,120
10453,1633,Alex Jones,Smartwatch,2,2024-10-19,Toronto,200,400
10454,284,Emma Wilson,Smartwatch,1,2024-07-11,Montreal,200,200
10455,879,Linda Wilson,Keyboard,4,2025-04-18,Montreal,45,180
10456,960,Sophia Garcia,Headphones,2,2024-09-13,Calgary,120,240
10457,1505,John Wilson,Mouse,3,2025-05-20,Toronto,30,90
10458,453,Linda Wilson,Mouse,1,2025-01-22,Vancouver,30,30
10459,1020,Alex Brown,Keyboard,3,2025-09-06,Calgary,45,135
10460,1853,Linda Wilson,Smartphone,4,2025-02-01,Montreal,600,2400
10461,816,James Brown,Bluetooth Speaker,4,2024-12-31,Calgary,150,600
10462,659,Alex Johnson,Monitor,1,2025-10-19,Toronto,300,300
10463,1540,Daniel Brown,External Hard Drive,2,2024-10-16,Toronto,95,190
10464,547,David Wilson,Smartwatch,3,2024-11-04,Toronto,200,600
10465,1216,Sophia Johnson,External Hard Drive,3,2024-10-04,Ottawa,95,285
10466,1073,Alex Johnson,Bluetooth Speaker,1,2025-04-08,Toronto,150,150
10467,1536,Sophia Miller,Printer,1,2024-07-07,Montreal,180,180
10468,17,Linda Wilson,Keyboard,1,2024-06-26,Montreal,45,45
10469,1196,Sophia Williams,Smartphone,4,2025-06-11,Ottawa,600,2400
10470,1244,Sarah Wilson,Laptop,4,2025-01-09,Montreal,850,3400
10471,158,John Johnson,Smartphone,3,2025-08-20,Montreal,600,1800
10472,477,Mary Miller,Headphones,2,2025-03-29,Calgary,120,240
10473,1070,Sarah Taylor,Smartphone,1,2024-08-04,Toronto,600,600
10474,1397,Alex Brown,Headphones,4,2024-02-11,Calgary,120,480
10475,518,Alex Miller,External Hard Drive,2,2024-07-12,Calgary,95,190
10476,99,Sophia Davis,Printer,1,2024-11-22,Montreal,180,180
10477,1916,Sarah Williams,Smartwatch,2,2025-01-07,Vancouver,200,400
10478,1769,Emma Johnson,Printer,1,2025-04-09,Toronto,180,180
10479,1061,John Wilson,Headphones,2,2024-06-11,Vancouver,120,240
10480,280,Mary Garcia,Laptop,3,2024-10-02,Montreal,850,2550
10481,1373,Daniel Williams,Bluetooth Speaker,1,2024-12-29,Ottawa,150,150
10482,497,Sophia Wilson,External Hard Drive,1,2025-10-03,Calgary,95,95
10483,302,Emma Taylor,External Hard Drive,3,2025-04-24,Montreal,95,285
10484,181,David Davis,Smartphone,1,2025-11-19,Montreal,600,600
10485,607,Emma Williams,Smartwatch,1,2025-04-04,Vancouver,200,200
10486,1123,John Brown,Smartphone,4,2024-09-21,Ottawa,600,2400
10487,700,David Brown,Smartphone,3,2025-06-22,Calgary,600,1800
10488,993,James Wilson,Headphones,4,2025-01-20,Ottawa,120,480
10489,1140,Linda Taylor,Bluetooth Speaker,3,2024-03-25,Ottawa,150,450
10490,191,John Davis,Smartwatch,2,2025-12-08,Ottawa,200,400
10491,253,Alex Jones,Smartphone,3,2024-11-11,Toronto,600,1800
10492,981,Emma Williams,External Hard Drive,3,2024-08-30,Ottawa,95,285
10493,928,Emma Jones,Smartphone,4,2025-04-13,Montreal,600,2400
10494,1185,David Miller,Monitor,1,2024-12-07,Toronto,300,300
10495,1280,Emma Taylor,Keyboard,3,2024-06-25,Toronto,45,135
10496,1347,Linda Garcia,External Hard Drive,1,2024-05-09,Ottawa,95,95
10497,128,Sophia Wilson,Monitor,3,2025-10-18,Montreal,300,900
10498,18,Sophia Johnson,Keyboard,4,2024-03-23,Calgary,45,180
10499,1817,Emma Smith,Laptop,3,2024-12-25,Ottawa,850,2550
10500,1759,Emma Johnson,Monitor,2,2024-03-28,Toronto,300,600
10501,566,Mary Brown,Headphones,3,2025-06-15,Calgary,120,360
10502,570,Emma Davis,Laptop,3,2025-09-29,Calgary,850,2550
10503,1347,Mary Smith,Mouse,1,2025-04-15,Toronto,30,30
10504,1896,Linda Wilson,Smartwatch,1,2025-05-12,Calgary,200,200
10505,686,Alex Miller,External Hard Drive,2,2025-05-21,Montreal,95,190
10506,1816,Alex Smith,Mouse,3,2024-12-19,Montreal,30,90
10507,626,David Taylor,External Hard Drive,1,2025-02-19,Ottawa,95,95
10508,1312,Sarah Davis,Smartwatch,3,2024-02-20,Ottawa,200,600
10509,1967,Linda Taylor,Smartwatch,4,2025-08-22,Calgary,200,800
10510,854,James Jones,External Hard Drive,4,2025-11-12,Toronto,95,380
10511,1687,Sarah Davis,Smartwatch,2,2024-03-03,Montreal,200,400
10512,962,James Miller,Monitor,4,2024-03-29,Vancouver,300,1200
10513,1663,Sophia Williams,Printer,1,2025-12-01,Ottawa,180,180
10514,155,Emma Jones,Bluetooth Speaker,1,2024-07-08,Montreal,150,150
10515,490,Sarah Smith,External Hard Drive,2,2025-08-23,Calgary,95,190
10516,1410,Sophia Smith,Mouse,3,2024-12-13,Montreal,30,90
10517,785,David Miller,Mouse,1,2025-06-21,Montreal,30,30
10518,1128,Linda Jones,Smartwatch,4,2024-06-24,Calgary,200,800
10519,1953,Alex Jones,External Hard Drive,1,2024-12-29,Ottawa,95,95
10520,1417,Sophia Johnson,Printer,2,2025-07-07,Ottawa,180,360
10521,1835,Linda Wilson,Printer,4,2025-04-27,Vancouver,180,720
10522,246,Sophia Garcia,Bluetooth Speaker,4,2024-04-28,Vancouver,150,600
10523,1200,Sophia Davis,Monitor,4,2024-06-17,Ottawa,300,1200
10524,1063,Sophia Miller,Bluetooth Speaker,2,2025-09-11,Ottawa,150,300
10525,1501,Mary Johnson,Headphones,2,2024-05-26,Ottawa,120,240
10526,1706,Sophia Smith,Mouse,3,2025-11-18,Ottawa,30,90
10527,759,Linda Miller,Printer,3,2025-03-12,Montreal,180,540
10528,538,Sarah Taylor,Smartwatch,3,2025-03-14,Vancouver,200,600
10529,1891,Alex Brown,Printer,2,2024-07-07,Calgary,180,360
10530,1842,John Brown,Printer,4,2024-06-08,Toronto,180,720
10531,921,Sarah Jones,Keyboard,4,2025-02-05,Calgary,45,180
10532,408,Alex Miller,Mouse,1,2025-08-08,Toronto,30,30
10533,525,David Brown,Headphones,3,2024-01-18,Montreal,120,360
10534,828,Linda Miller,Bluetooth Speaker,4,2024-05-19,Vancouver,150,600
10535,1530,Sophia Johnson,Headphones,4,2024-04-24,Toronto,120,480
10536,903,John Williams,Keyboard,4,2024-11-23,Ottawa,45,180
10537,1849,James Taylor,Monitor,4,2024-08-12,Montreal,300,1200
10538,36,Alex Brown,Headphones,2,2025-07-11,Toronto,120,240
10539,685,David Jones,Printer,3,2025-03-14,Ottawa,180,540
10540,20,Emma Brown,Laptop,4,2025-07-03,Montreal,850,3400
10541,321,Daniel Williams,External Hard Drive,4,2025-12-18,Toronto,95,380
10542,1800,Alex Johnson,Headphones,4,2025-01-20,Ottawa,120,480
10543,512,Emma Wilson,External Hard Drive,4,2025-06-04,Vancouver,95,380
10544,400,Sarah Brown,Keyboard,1,2024-09-09,Montreal,45,45
10545,654,James Garcia,Headphones,4,2025-09-11,Toronto,120,480
10546,972,Mary Davis,Headphones,4,2024-04-07,Ottawa,120,480
10547,1907,David Jones,Smartphone,4,2024-03-11,Vancouver,600,2400
10548,471,Alex Jones,Printer,1,2025-07-04,Ottawa,180,180
10549,1167,Mary Williams,Smartwatch,2,2025-03-22,Vancouver,200,400
10550,1116,Linda Smith,External Hard Drive,1,2024-03-30,Toronto,95,95
10551,1378,Emma Williams,Monitor,4,2025-03-05,Ottawa,300,1200
10552,834,Linda Wilson,Smartphone,2,2024-08-06,Ottawa,600,1200
10553,1824,Mary Davis,Printer,4,2024-04-16,Calgary,180,720
10554,727,Linda Johnson,Keyboard,2,2025-04-20,Montreal,45,90
10555,1983,Sophia Davis,External Hard Drive,4,2025-03-29,Ottawa,95,380
10556,854,David Jones,Bluetooth Speaker,4,2025-08-30,Vancouver,150,600
10557,51,James Wilson,Keyboard,2,2025-06-27,Montreal,45,90
10558,1689,Daniel Wilson,Smartwatch,2,2024-05-05,Toronto,200,400
10559,1722,Linda Taylor,External Hard Drive,4,2024-05-26,Montreal,95,380
10560,575,Linda Brown,Keyboard,1,2024-10-06,Calgary,45,45
10561,1214,John Davis,Smartphone,1,2024-01-24,Toronto,600,600
10562,1149,Sarah Smith,Keyboard,1,2025-12-21,Ottawa,45,45
10563,150,Sophia Miller,Smartwatch,1,2024-04-29,Toronto,200,200
10564,314,Linda Johnson,Smartwatch,2,2025-10-13,Toronto,200,400
10565,570,John Johnson,Laptop,2,2024-10-23,Calgary,850,1700
10566,1366,Sarah Johnson,Headphones,1,2024-03-22,Vancouver,120,120
10567,305,John Davis,Bluetooth Speaker,3,2025-03-23,Toronto,150,450
10568,1716,Sophia Miller,Bluetooth Speaker,3,2025-12-20,Vancouver,150,450
10569,682,Sarah Miller,Smartphone,3,2025-04-14,Montreal,600,1800
10570,838,Alex Garcia,Smartwatch,4,2025-02-26,Calgary,200,800
10571,1807,Emma Johnson,Laptop,1,2025-06-28,Ottawa,850,850
10572,1078,David Smith,Printer,4,2024-01-24,Toronto,180,720
10573,1003,Linda Johnson,Laptop,2,2024-03-01,Vancouver,850,1700
10574,444,Sarah Miller,Monitor,2,2025-12-01,Toronto,300,600
10575,613,Emma Garcia,Keyboard,3,2024-03-24,Calgary,45,135
10576,993,Sophia Miller,Headphones,3,2024-08-12,Ottawa,120,360
10577,264,Sarah Garcia,Laptop,2,2025-11-10,Montreal,850,1700
10578,1077,Sophia Taylor,Keyboard,3,2024-07-04,Montreal,45,135
10579,1596,John Williams,Headphones,3,2025-01-09,Vancouver,120,360
10580,1004,Sarah Davis,External Hard Drive,2,2024-03-12,Montreal,95,190
10581,1644,James Garcia,Monitor,4,2024-03-14,Vancouver,300,1200
10582,5,David Davis,Monitor,3,2024-12-06,Ottawa,300,900
10583,1127,Sophia Wilson,Smartwatch,4,2024-06-01,Toronto,200,800
10584,1220,Alex Brown,Monitor,3,2024-04-05,Calgary,300,900
10585,774,Sarah Jones,External Hard Drive,1,2025-07-18,Ottawa,95,95
10586,877,Emma Smith,Smartwatch,4,2025-03-20,Ottawa,200,800
10587,992,James Wilson,Mouse,4,2025-11-16,Montreal,30,120
10588,884,Sophia Jones,Printer,3,2024-04-19,Montreal,180,540
10589,1374,Sarah Davis,Smartphone,4,2025-04-02,Calgary,600,2400
10590,47,David Davis,Keyboard,1,2024-02-20,Toronto,45,45
10591,867,John Smith,Printer,2,2025-01-11,Ottawa,180,360
10592,823,Emma Brown,Printer,1,2024-03-13,Montreal,180,180
10593,936,Mary Johnson,Bluetooth Speaker,2,2024-07-30,Ottawa,150,300
10594,1844,James Taylor,Laptop,1,2025-03-07,Toronto,850,850
10595,656,Mary Williams,Monitor,1,2025-12-24,Vancouver,300,300
10596,269,Mary Miller,Mouse,4,2024-06-16,Toronto,30,120
10597,370,Sophia Taylor,Laptop,1,2024-11-26,Ottawa,850,850
10598,636,Sarah Jones,Smartphone,3,2025-05-08,Ottawa,600,1800
10599,1130,Sarah Brown,Laptop,3,2024-05-22,Calgary,850,2550
10600,1694,David Wilson,Bluetooth Speaker,3,2025-08-04,Ottawa,150,450
10601,1683,Sophia Garcia,Smartphone,3,2025-03-20,Montreal,600,1800
10602,657,Sophia Garcia,External Hard Drive,4,2025-01-28,Calgary,95,380
10603,120,James Garcia,External Hard Drive,3,2025-05-26,Ottawa,95,285
10604,831,Sophia Garcia,Smartwatch,1,2025-11-16,Toronto,200,200
10605,1811,Emma Davis,Laptop,3,2025-09-12,Ottawa,850,2550
10606,1628,John Williams,Keyboard,4,2025-12-15,Toronto,45,180
10607,1082,Sarah Jones,Mouse,2,2025-11-27,Toronto,30,60
10608,1975,Emma Miller,Bluetooth Speaker,1,2024-11-23,Ottawa,150,150
10609,1370,Sarah Johnson,Smartphone,1,2025-08-26,Toronto,600,600
10610,741,Linda Garcia,Mouse,4,2024-09-15,Vancouver,30,120
10611,1498,Sophia Davis,Laptop,2,2025-03-12,Calgary,850,1700
10612,117,Linda Johnson,Keyboard,3,2025-12-18,Ottawa,45,135
10613,1854,James Jones,Laptop,2,2025-07-17,Vancouver,850,1700
10614,791,Linda Taylor,Monitor,1,2024-12-14,Toronto,300,300
10615,1151,Sophia Garcia,Monitor,1,2025-11-23,Toronto,300,300
10616,1417,Alex Davis,Bluetooth Speaker,1,2025-05-29,Calgary,150,150
10617,1932,John Smith,Smartphone,2,2025-03-24,Vancouver,600,1200
10618,1013,James Taylor,Smartphone,3,2025-02-02,Vancouver,600,1800
10619,1665,Daniel Davis,Printer,1,2025-08-18,Ottawa,180,180
10620,1082,Emma Jones,Bluetooth Speaker,4,2024-08-01,Toronto,150,600
10621,634,Sophia Johnson,Bluetooth Speaker,3,2025-06-29,Montreal,150,450
10622,513,Daniel Miller,Keyboard,1,2025-07-15,Ottawa,45,45
10623,1775,Daniel Johnson,Monitor,3,2024-10-15,Ottawa,300,900
10624,802,Alex Garcia,Smartphone,4,2024-09-15,Ottawa,600,2400
10625,1120,John Taylor,Laptop,2,2024-09-14,Calgary,850,1700
10626,1662,James Davis,Bluetooth Speaker,1,2025-01-22,Calgary,150,150
10627,1142,John Wilson,Smartwatch,4,2025-11-24,Ottawa,200,800
10628,560,Sophia Williams,Headphones,1,2025-06-28,Montreal,120,120
10629,1625,Emma Jones,Smartphone,1,2024-09-21,Vancouver,600,600
10630,488,Mary Wilson,External Hard Drive,2,2024-11-08,Vancouver,95,190
10631,1261,Linda Brown,Smartphone,2,2024-02-09,Toronto,600,1200
10632,1909,James Wilson,Smartwatch,3,2024-07-28,Vancouver,200,600
10633,897,Alex Johnson,Smartphone,4,2024-09-28,Vancouver,600,2400
10634,1296,James Davis,Smartwatch,4,2024-05-15,Montreal,200,800
10635,1213,Sarah Wilson,Headphones,2,2025-08-21,Vancouver,120,240
10636,704,Sophia Smith,Printer,1,2024-02-29,Montreal,180,180
10637,1471,John Jones,Keyboard,3,2025-05-24,Calgary,45,135
10638,581,Linda Brown,Headphones,2,2025-11-06,Montreal,120,240
10639,790,Daniel Taylor,Mouse,3,2025-05-29,Calgary,30,90
10640,861,Linda Williams,Printer,3,2024-01-15,Montreal,180,540
10641,247,James Garcia,Keyboard,4,2025-09-05,Ottawa,45,180
10642,1987,Daniel Miller,Monitor,3,2024-09-11,Calgary,300,900
10643,1100,Linda Garcia,Smartwatch,4,2025-12-22,Calgary,200,800
10644,154,David Brown,Bluetooth Speaker,1,2025-06-18,Vancouver,150,150
10645,1680,Alex Miller,Mouse,1,2024-08-22,Calgary,30,30
10646,1459,Mary Miller,Headphones,2,2024-05-10,Montreal,120,240
10647,997,Linda Garcia,Smartphone,1,2025-10-31,Ottawa,600,600
10648,1110,James Garcia,Headphones,4,2025-11-15,Ottawa,120,480
10649,697,Daniel Miller,Keyboard,3,2024-01-17,Vancouver,45,135
10650,1309,Alex Taylor,Mouse,3,2024-07-03,Montreal,30,90
10651,1998,Alex Smith,Laptop,1,2025-01-25,Montreal,850,850
10652,1244,David Williams,Keyboard,4,2025-02-26,Toronto,45,180
10653,1093,Daniel Wilson,Printer,3,2025-03-17,Calgary,180,540
10654,1071,David Taylor,Headphones,1,2025-11-26,Vancouver,120,120
10655,1009,Sarah Davis,Headphones,4,2025-10-16,Ottawa,120,480
10656,94,Linda Williams,Mouse,4,2025-07-09,Toronto,30,120
10657,1774,Emma Johnson,Smartwatch,3,2024-01-12,Montreal,200,600
10658,958,John Williams,Mouse,2,2025-06-03,Calgary,30,60
10659,1012,Sarah Smith,Bluetooth Speaker,2,2024-03-20,Ottawa,150,300
10660,453,Linda Williams,Headphones,4,2025-11-04,Toronto,120,480
10661,1228,John Smith,Smartwatch,4,2024-10-28,Montreal,200,800
10662,912,John Garcia,Smartwatch,1,2024-08-03,Ottawa,200,200
10663,218,Emma Garcia,Mouse,4,2024-09-04,Ottawa,30,120
10664,474,Mary Davis,Monitor,1,2025-06-24,Montreal,300,300
10665,432,Sophia Garcia,Keyboard,1,2024-09-28,Montreal,45,45
10666,341,Emma Davis,Printer,1,2024-05-12,Vancouver,180,180
10667,551,David Smith,Monitor,4,2024-01-05,Ottawa,300,1200
10668,1636,Daniel Davis,Headphones,4,2025-06-25,Montreal,120,480
10669,1313,Mary Miller,Headphones,1,2025-09-20,Toronto,120,120
10670,1278,Mary Smith,Headphones,3,2025-11-20,Calgary,120,360
10671,1758,James Johnson,External Hard Drive,4,2024-05-20,Vancouver,95,380
10672,357,Mary Jones,Smartphone,2,2025-04-27,Montreal,600,1200
10673,23,David Davis,Laptop,3,2024-10-31,Calgary,850,2550
10674,1786,John Garcia,External Hard Drive,2,2024-12-10,Vancouver,95,190
10675,522,Alex Williams,Laptop,4,2025-07-15,Ottawa,850,3400
10676,1782,Daniel Williams,Smartwatch,3,2024-09-26,Calgary,200,600
10677,1861,Emma Jones,Headphones,4,2024-04-17,Vancouver,120,480
10678,1124,James Williams,Bluetooth Speaker,4,2025-07-11,Montreal,150,600
10679,802,John Wilson,Printer,3,2025-04-18,Montreal,180,540
10680,1204,Sarah Wilson,Mouse,4,2024-03-22,Vancouver,30,120
10681,1247,Linda Smith,Printer,3,2025-09-29,Ottawa,180,540
10682,1930,Alex Johnson,Bluetooth Speaker,4,2024-03-24,Vancouver,150,600
10683,762,Daniel Smith,Mouse,1,2024-10-16,Toronto,30,30
10684,1683,Daniel Wilson,Smartwatch,2,2024-03-11,Vancouver,200,400
10685,442,Sophia Garcia,Bluetooth Speaker,1,2024-06-23,Vancouver,150,150
10686,1632,John Garcia,Headphones,4,2025-04-07,Montreal,120,480
10687,769,Emma Brown,Bluetooth Speaker,4,2025-01-29,Ottawa,150,600
10688,1016,James Smith,Headphones,4,2024-03-31,Vancouver,120,480
10689,1349,John Taylor,Bluetooth Speaker,1,2025-04-13,Calgary,150,150
10690,516,David Jones,Bluetooth Speaker,4,2025-03-09,Montreal,150,600
10691,1040,Sophia Davis,Monitor,3,2024-09-05,Montreal,300,900
10692,792,Sophia Miller,Printer,2,2025-10-05,Vancouver,180,360
10693,336,Linda Johnson,Laptop,4,2025-11-11,Calgary,850,3400
10694,1783,Linda Jones,External Hard Drive,4,2025-07-25,Vancouver,95,380
10695,258,Alex Miller,Monitor,2,2024-08-28,Calgary,300,600
10696,497,Sophia Wilson,Laptop,2,2025-12-02,Montreal,850,1700
10697,896,John Brown,Monitor,2,2025-05-10,Calgary,300,600
10698,160,Alex Garcia,Smartphone,1,2024-12-05,Vancouver,600,600
